"Post URL","Post Content","Is Shared Post","Number of Likes","Number of Comments","Photos"
"https://www.facebook.com/noeuxenv/posts/pfbid02NMncgBomsP4JCmCbCU7GReHCGbStGWkFVApgcgYtmuqz9XyfXGRK2pYJxxBJEyZul","","NO","8","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0HDRgKimezsCatD3UYMqXuLvxVt1gRK9qTc3ydpooMd57ePpg7JaNCZNviHjt6kQ7l","","NO","12","",""
"https://www.facebook.com/noeuxenv/posts/pfbid03BGLx4ruqda5bQNSVs4BEiU94XvxSxa25oDfBUy4Rtn324Dh5rSs7mw265ujHWKUl","","NO","16","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid0QJGusPiuMzFCqPNDyTpYBgu3dNxBrZyT1V2sbmdJreVAjjyERiCQaGoYU4HE6NR7l","N'hésitez pas à partager ! Avec Ville de Verquin et Agence de L'eau Artois Picardie","NO","7","","https://scontent-atl3-3.xx.fbcdn.net/v/t1.6435-9/51383441_2303173513298435_6754089055123668992_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=gJ15pCo2Js4Q7kNvwGJ-aQp&_nc_oc=Adnn0YGW13UJdq9g3Smm7kh7hcrh3gGH7JUtnar-0bHyHB70dsgWH9mx4r0wmnWDVUI&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=ugHxcmlO4qeZ3pTOjpFwKg&oh=00_AfhKSPFNbYL3WcHHIh5iYXMvlz82AC3wy1YAOFS_55haHw&oe=69511D51"
"https://www.facebook.com/noeuxenv/posts/pfbid0r6TErhxCBnCRDpBS2bTYESHTTXJKcWA1n3Mj7RHuTXDwhaFTPC9SdcvvQWHDawEil","avec Agence de L'eau Artois Picardie, Ville d'Hersin Coupigny,","NO","11","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0xjXadK9XcnYaf6ojUJKE7Qqn86RF4kP2gptN59NLboC6uQHZorrjAsydipq9kciVl","avec Agence de L'eau Artois Picardie Marles-les-Mines","NO","27","3",""
"https://www.facebook.com/noeuxenv/posts/pfbid0wJCbYgHVGgRB9Av3MeuQMr5Uw6Fu2ATGJJCx98CS285hKwVYmc9MHkw1R9eEbcCal","","NO","7","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02aTa6aXjXaA2HoFqjKNB25rFrDteKbWuSNqmhuWNQ4jk9sadHgehAjmCJ5cYoDJQZl","Pour plus d'information:
http://www.noeuxenvironnement.fr/ouvriere-polyvalente/

Postuler:  CV + Lettre de motivation + fiche de positionnement ""Insertion par l'Activité Économique"" (à retirer auprès de votre référent Pôle Emploi, RSA ou PLIE) à adresser à M.BETREMIEUX, directeur Noeux Environnement au 421 route nationale, 62290 Nœux les Mines.","NO","7","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid02UCZG8rzfg3iNdZamEe9BcCxw8YR4Ff7ihfb8NPcp7N2paqph11BsYKYt3NcPoAAZl","Venez participer à nos actions dans le cadre du projet initiative biodiversité avec l' Agence de L'eau Artois Picardie. Vous pouvez aussi les retrouver directement dans nos ""événements"" sur notre site internet: http://www.noeuxenvironnement.fr","NO","5","","https://scontent-ord5-1.xx.fbcdn.net/v/t1.6435-9/49638338_2286447928304327_3017706574073298944_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jRLvF38mekIQ7kNvwHJMYyL&_nc_oc=Admi-0ihCoEsBXhkHqV1Cu5Zt-gLhrmJwXC3cCBawj5Ta_XluP4dPaoFFMS6GJsQoT0&_nc_zt=23&_nc_ht=scontent-ord5-1.xx&_nc_gid=us5LF3yXP81cHpH3GCOofw&oh=00_Afg2knhe8IixWSMPD6Hm9YTw2AqGx9JQx5-VZYELz2VkvQ&oe=6950FE23"
"https://www.facebook.com/noeuxenv/posts/pfbid02CHjPSKV4x8xncRgoR2gPb98zAMgHzgje2c68YrStUEDbPG6RMDvy3MtGDVVoS4M5l","Ce Mardi 9 janvier 2019, avec des jeunes service-civiques de l’équipe d’unis-cité de Béthune, nous avons réalisé l’entretien d’un site du Le Pas-de-Calais(aménagé avec l'Association Nord Nature Chico Mendès ) dans le cadre du projet Initiative Biodiversité de l’Agence de L'eau Artois Picardie.","NO","25","2",""
"https://www.facebook.com/noeuxenv/posts/pfbid02MRBXGrSTgenKRu9cNjet2rN5vALk2NgYuxpnVNbHDHoNvZZCSR8NR6gjKHeuNosLl","Venez participer à la création d'une mare avec Agence de L'eau Artois Picardie, Ville de Marles-les-Mines et unis cité. Rendez-vous au parc du Marais.","NO","7","","https://scontent-lga3-2.xx.fbcdn.net/v/t1.6435-9/49099472_2282518488697271_804187267026386944_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=h6YCWFwVIa0Q7kNvwHle5wz&_nc_oc=Adkmo-4BWK7WwNxRZo-_LdqiRIIwOojl3pqCcihb5i7z-9RXDw8G3oLkGCVIYxv8Ozk&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=-T83FVQdi2256ZMph6ifbQ&oh=00_AfjvG-AXPwHz75rtQ6ULb2hWY0tdgnlVmnM05e2igNBPzg&oe=69511696"
"https://www.facebook.com/noeuxenv/posts/pfbid0Up3w1xBapuB1kbRqTTs8DMiMQ4w6baq98n7A4cM5up6cS9W8rYEgXzEVqZYuD6o6l","","NO","29","2",""
"https://www.facebook.com/noeuxenv/posts/pfbid02nTEs3XPuHi7nYw3XgridenCnPsvvwSba7E9KoKJQrRZaef7M2gb7bH8zyMNqhX4al","","NO","3","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02XSBREHGaT4LqgCEzBH3dheWC9JAxex5eWDVrFk8g6NWTCbQhRYrdZasVmBpoGWuPl","Plantation de 300 arbustes avec la classe de Mr Luczak de l'école Jules Ferry de Verquin.
Merci aux enfants d'avoir participé au développement de la biodiversité locale.","NO","27","2","https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48385450_2270479743234479_1454738627547365376_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZXCPTMVbUagQ7kNvwHkIY1i&_nc_oc=AdnAh7Lutk_lXRZIM7NDE2CxCu7d91Z3Fm4BpWJujug6XbtIS0wr6dHp2bI1URmjUG4&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_AfivCX9BDnsgPDhaSqqPjZ7JWspsh8XZhWqJ-e5Qebaaug&oe=695102EB,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48378153_2270479886567798_675812013103906816_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lET105A1Ar0Q7kNvwHr1wvN&_nc_oc=AdnoK462RWrKJZpluDWdcYUH2q0rB9d_0m4Eizas-ruuDIi6NkGnJYIeZG3mAbjyfyM&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_Afi3tNyaWxe3edXEk1WZAEDGJTxZ09GaPkwhmh3LXyNtzw&oe=695101AE,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48421662_2270479706567816_6383116894223728640_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=CpfiSUdiDkEQ7kNvwG9WiLP&_nc_oc=Adk9TFTNy8wQTGxmmt-hR9Mk1C8AfTXbtr15nTIjocZQlUgmsxVi4Bq1cjFBqsqxmUA&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_AfgTxke8e6EF2eiz1r5DVHQFJOVEDvSGaF5QnYaKGWPHdw&oe=695122C7,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48385308_2270479929901127_5917115828825751552_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=pPBf-USuEAwQ7kNvwGIbf3e&_nc_oc=AdmY5EGcoz_M3W-d42tXYtUIcW_hz7VBILr20BlpXEIkCFn-1A1-euwlb9_iJhua3gU&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_AfjE2Mad4LMbYjV9A8uL0uQqisgwP0Ae2Sku4yDNrM-QUA&oe=6951289A"
"https://www.facebook.com/noeuxenv/posts/pfbid0rQoQbzPRzWZzTJtoGK9kqYzBYPcSjjxmX7upxpPcbFsVQRamUat1SGGw3ufqkY8Hl","Plantation d'une haie à la résidence ""Aubuisson"" de Noeux-les-Mines, sous l'initiative et avec la participation de quelques habitant(e)s. Le 5 décembre 2018.","NO","18","","https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48389782_2270226973259756_4457349916288614400_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rn8D_01qpRUQ7kNvwFVgbPp&_nc_oc=Adl75lpyNro2igAL59xH-9obfAiMQMSonwn4rlpOvr02MGbXj_64re8UDCd5Ef6nabQ&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_Afj-9lgPgeAKou1FVQR79VrtowwTvzN4SBCNTmoyz-qsNw&oe=69511E52,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48397489_2270227323259721_2814730972329672704_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=DNgtsK6FUt8Q7kNvwHYaNHO&_nc_oc=AdkODdBJSn08lEnfLV8Tqp75ykkHGmBnqkIqYoD6o8Bi3scBhP0ifCFVRl1u-LxMi1k&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_Afgj1n-xSI2_nbpuAK7hbxIgdH3UIdKKR64x0dl-Uu8q2A&oe=6950F1CB,https://scontent-hou1-1.xx.fbcdn.net/v/t1.6435-9/48413562_2270227593259694_4315792819324190720_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=l7X3THVAQBcQ7kNvwGKblnz&_nc_oc=AdlqACvJwyNR7U1Rr9KsdxYx3d0_yIOGmg2PfnpXfHgHcwlFRGf-0jYmjKOXJT92QgM&_nc_zt=23&_nc_ht=scontent-hou1-1.xx&_nc_gid=NRoHFNYsgZjvletXvS5Dwg&oh=00_Afg0sl6OVPOm4fADPwyHvbXCrZjOqrOrLZiTmNyAXYAevQ&oe=695124D5"
"https://www.facebook.com/noeuxenv/posts/pfbid0uNb4KYwpUaK3ZjqrTCFZ6JZBUqdMV9vUgEARbr3EGn8GKozKuAh9Q2NWhfD4TUual","Atelier cuisine en lien avec la thématique ""cultivons notre santé"". Merci à Monsieur Santerne de L'Atelier des Saveurs pour sa contribution et ses explications.","NO","11","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02kP7HPppuvJhrRMh1TpjiiuyjouEYsEZaei4mwawjqjhdQ5H3CBLymtnuHBX9Wfyul","","NO","1","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02FbWDeCoKAYBbQghDhqTix1wiPu8wL8U4nd3fRAmZmeCPGoJvaqHUnrdNYJjpzoW8l","A vos agendas! Venez nous donner un coup d'main pour la mare ou faire des boules de graines avec votre enfant...avec  Agence de L'eau Artois Picardie, Camblain-Châtelain, Unis Cité Lens
Rdz vs dans le bois du parc Saint Quirin (à coté du refuge)","NO","11","","https://scontent-bos5-1.xx.fbcdn.net/v/t1.6435-9/47380365_2260471894235264_5263772310065643520_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=A7Z5h0G_CUMQ7kNvwF4LgPE&_nc_oc=Adlfv9q5GCGLkaq3EIiUQ3LUzCRgNmBt-BgRN18U6gd5eEx_w_QqedkkMANDNbvKtHg&_nc_zt=23&_nc_ht=scontent-bos5-1.xx&_nc_gid=csF26Tb45LJjmDCRqY5yxQ&oh=00_Afi_ON4fx86s4Za9xYix-dWtTcWnxN_HA8AAWQ2Vo6FXeg&oe=69510998"
"https://www.facebook.com/noeuxenv/posts/pfbid02kNTH6cJGMNTeG86urBna3Ph6fc7ADGWfNJD1quoudsAYJfkv4VCS7b7CAz3rkksgl","","NO","1","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02r7KstLjL2ABzpF8jSEEXRMgbymKDJAmmZcNYTYsNC6mSNm2n9P17Cm7eeL7eHrCSl","La Ville fait actuellement installer trois hôtels à insectes au sein du parc paysager de la Gare d'eau. Ce qui permettra d'offrir un endroit aux insectes pollinisateurs dans cet espace naturel. Ces hôtels sont remplis de rondins de bois, de pommes de pin, de paille...","YES","17","","https://scontent.fmri1-1.fna.fbcdn.net/v/t1.6435-9/46941415_2028995480514248_1540200092961603584_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=AIOFyAx7hsIQ7kNvwH3uYw8&_nc_oc=AdkwpjRdyOhdniPntEBNWO4RRQpujcDDzOGkePgyzCkDbmNYkdfKF_7heDAJjCWcNdI&_nc_zt=23&_nc_ht=scontent.fmri1-1.fna&_nc_gid=WmJjZOE6uTmvoyP5C-7CPQ&oh=00_AfhBqfdgAvTG-yKuen03JVMmyuXi9n63tapEuDAdqFhyIA&oe=6951157F,https://scontent.fmri1-1.fna.fbcdn.net/v/t1.6435-9/47574788_2028996150514181_3421437429792374784_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LmwYS79g4XgQ7kNvwGZkvuk&_nc_oc=Adl6mvHHpKtK3rpYJFb3AxXgHlYVQvygUhFSGhiXoXoPjCe85fsL95wBRhSnoN9YPLE&_nc_zt=23&_nc_ht=scontent.fmri1-1.fna&_nc_gid=WmJjZOE6uTmvoyP5C-7CPQ&oh=00_AfhOrVJC-631467f7nUTD3xPyLn5NWYL8_Ph13IzspmR9A&oe=69511499"
"https://www.facebook.com/noeuxenv/posts/pfbid0fmetwUjuw983meseP3HJiUWgFZT9hHWGTUF951i8N1Zn4tHufyuWorQE2LhgWyPVl","","YES","4","",""
"https://www.facebook.com/noeuxenv/posts/pfbid035H2pQMxCGYsGYbHNi7QMC3pmxxpF4Vtu9zT4vXDraBj9G3jRMoqwxtgUNxFpwP4Cl","Encore quelques places de disponibles (parents et enfants) pour ce samedi ! N'hésitez pas","NO","4","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02EuXvyGCuDu1a7EwXFhVzZugL6zuZurL3mEsds88Ls8XywK5Si1AFU2oR3Bpry2sgl","Petit rappel des animations tout public qui auront lieu prochainement:","NO","6","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02XtidFXfp3bhHVRjnEvX34pym6wt7gPMcgkq8gGFtha9hUPhLmLBx7kYp1oTTiVdDl","Bonjour à tous

Hier 22 novembre nous avons participé à la Plantation Citoyenne organisée par la municipalité. 

Ces arbustes ont été planté avec les enfants des écoles J.Prin et H.Barbusse de la Cité 10.

Merci à Alice de Canopée Reforestation et à Caroline de Noeux Environnement qui étaient chargées des explications pédagogiques. 

Merci à Dominique et son équipe d'insertion ainsi qu'aux quelques bénévoles de la commune.

La municipalité était représentée par M le Maire , M Clément et M.Looten initiateur de ces journées annuelles de plantation à la Ste Catherine.","YES","17","2","https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46745308_1144910925685947_3831749562683359232_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=833d8c&_nc_ohc=btESdJVX2AYQ7kNvwHPnLcu&_nc_oc=AdmY-TZ0Y0WJpSn_9dIapSz-d9BR748UXOTBORGP2NY6f07LDFWKPnYbsniJ0mBF9sM&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_AfhKxVJNZV1r3oWH2VRNEo4ZuYgLmBcAjtwTSgD2eIj75w&oe=695119EE,https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46521556_1144910962352610_6865387841199800320_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=108&ccb=1-7&_nc_sid=833d8c&_nc_ohc=rg6HkBH--gYQ7kNvwFMvuW6&_nc_oc=AdkV3qyklxZQiOW4vaP2_XxVfxc2MUsPk0yp2t_9jRfP6lSiMYrZzn_W7KND8bNFrUw&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_AfjTsLviiVu375QbisXlV6S93_FznpKs8eKJaAYQzMIf2A&oe=6950FE59,https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46521042_1144911009019272_2246492763115749376_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=110&ccb=1-7&_nc_sid=833d8c&_nc_ohc=t8z1m0hEuXcQ7kNvwFx6TUH&_nc_oc=AdndBcTQuuKafsZBhr0bsiSjWJ-jpRWX1Y6jl58Ia82ZWxdkwR9Tbrgeo4F4e5cHcPk&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_Afj-X2Qd0SvNgbQqku5QqfuLvycNdPBZaNIvQIeXiHCo_A&oe=6950F6FD,https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46508130_1144911062352600_6527217831598096384_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=105&ccb=1-7&_nc_sid=833d8c&_nc_ohc=6OTxGZx2TDYQ7kNvwEJV34i&_nc_oc=AdlkdJEBktDpF0r87PZBDULH0C7JrFSMUYELu_5w3iHEIXYEHsrzrVXFgbHv74V3T9E&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_Afh_wInEuJas-BZHXWDz4uIl5C14uLaHoOel5voLnEYj_A&oe=6950FEF5,https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46519953_1144911112352595_2090765718638297088_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_ohc=GVRESJNi_4oQ7kNvwHX7NDM&_nc_oc=AdmtcZ50elhysk4UM49aTl8J-AvLPy5K5Stxvv-FBOIhd4wigxkXcP2i7u9JLNkKgoA&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_AfjQjDdygwW8cre41hrvV_X5uD6Ys4dgsVRUTmZfIWnkYA&oe=69511191"
"https://www.facebook.com/noeuxenv/posts/pfbid02rruCByEJbkSPusyD9NGVvYieijFcoVPDNpM8uPjRqm36N3FnFfrudkqFSJGjGNRXl","Comme les années précédentes, la Ville de Sains-en-Gohelle, ""Sains de Nature et de Culture"", ""Noeux Environnement"" et ""Canopée Reforestation"" organiseront une plantation citoyenne.

Soutenu par Jean-Jacques LOOTEN, Adjoint à l'Environnement, cet événement sera réalisé à l'occasion de la Fête de l'Arbre, le Jeudi 22 Novembre le matin (10h à 12h) à l'Ecole Jeannette Prin, et l'après-midi (14h à 16h) à l'Ecole Henri Barbusse.

Vous aussi, vous pouvez participer à la plantation d'arbres et d'arbustes (plus de 250). Les inscriptions s'effectuent à l'accueil de la Mairie.","YES","4","","https://scontent-phx1-1.xx.fbcdn.net/v/t1.6435-9/46158496_2265599706844224_3947689297146019840_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=vHF4Sp6wyYoQ7kNvwFdLwrj&_nc_oc=Adk33SSsd8B6vAxVi1Itu_3dDEv6_GD7abM3vqx4SjEg-DyBqz-XH-wg-ifSdkJ4a2o&_nc_zt=23&_nc_ht=scontent-phx1-1.xx&_nc_gid=2JjLAVm1OOhckJ0UY3RQMw&oh=00_AfgwbhdAt4G6cDaVaEJD3vNVZHKnmiJ372w9lx6qeqjtVg&oe=69510CE3"
"https://www.facebook.com/noeuxenv/posts/pfbid02DEt8s3RkQC6H1bjRw6yXsXgR9B4aHVnJ5jsWDAb8rcUX8zgyE8hAng6FuAad3vpl","Cultivons notre santé et Base Nautique Communautaire de Beuvry","NO","8","1",""
"https://www.facebook.com/noeuxenv/posts/pfbid0zDNFWcNPKBW5DdRL4VPk7YQR1RNrEM4EhqVPYmMG88vBFhAqERnq7gftjxrsUPEvl","Envie de s’engager pendant 9 mois pour faire de la sensibilisation à l’environnement ?
Noeux Environnement recherche un.e volontaire en service civique pour une mission ""sensibilisation et animation à l’environnement et à l’éco-citoyenneté"".
Durée : 9 mois / 32h par semaine
Lieu : Noeux les Mines
Le gros plus de la mission : être intégré et accompagné au quotidien par une super équipe !
Pour en savoir plus sur la mission et candidater : ","YES","3","",""
"https://www.facebook.com/noeuxenv/posts/pfbid02Va4YpQSbXS1npLbuaLQaR9eLX2wLwpuKRNwVMR1TyzwJ8ccPwtjKeqoqiGGEvoNPl","","NO","6","",""
"https://www.facebook.com/noeuxenv/posts/pfbid0QZ217WyNrP1YNjqbxdgrmNQrFv5CA6utEsK6ci2DP3ixF2zHwksBTExrt1Dxkupbl","Chantier de lutte contre les espèces exotiques envahissantes. Arrachage de la renouée du japon sur le Terril 36 de Nœux-les-Mines. L'objectif n'étant pas d'éradiquer la plante mais de la contenir (autant que possible) et de sensibiliser aux problèmes que peuvent poser l'introduction d'espèces exotiques dans un milieu.
Merci à la quarantaine de jeunes volontaires d' Unis Cité Béthune pour leur aide.","NO","20","1","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/44786376_2234219200193867_4225631182219378688_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fW9f2C6eSOUQ7kNvwF9rTw-&_nc_oc=AdkOjU7et8nAr7RuvaqbLRIE1yTamqz2HcjGv5-_us-3VtVUQ9MqnOpVeJ-GKdh6vBA&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=uPRruOrR_qoAgRuJBbToBQ&oh=00_Afj-F9SA6-bsgl8NY0IFOjLX-qqCKsHc2Wp5nkOsdOdLKQ&oe=6951259A,https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-9/44733948_2234219250193862_7668558867424346112_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YyFGpJgwO_IQ7kNvwHn1XLv&_nc_oc=AdlF4AyqUSBxMQqyA89zo7Zn8cPDeRaFIrEaHEVZrFBrwVUHl5pNitVvAa5WVzsLlSk&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=uPRruOrR_qoAgRuJBbToBQ&oh=00_AfjVkhDe8Qi-nQSOE4ovFlxFwn0M4uO0WLNmhYBRRbttbA&oe=69511D63,https://scontent-ord5-3.xx.fbcdn.net/v/t1.6435-9/43552494_2234218973527223_939316047784181760_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=K6Q1Cg419-EQ7kNvwEcPW2B&_nc_oc=AdlGYJxwehWy3yILsh_paNqNa_-Vjb-kx7d-EbU76A7-bU9pr-I56iRZTtbWDCW6myI&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=uPRruOrR_qoAgRuJBbToBQ&oh=00_AfjZNABqlSqZBOwCPlNSS9r3meu5833ne0T68asQ7TUmag&oe=69510A5E"
"https://www.facebook.com/noeuxenv/posts/pfbid012mNZ2TqVxYnrjCGa9Q2hbrBArmueXUgbJwszENAyAQXfw17XJ3UBxL5TNoV8hPql","Si vous voulez participer à nos animations, voici le planning.","NO","8","","https://scontent-ord5-3.xx.fbcdn.net/v/t1.6435-9/44773992_2235280366754417_5062780158579048448_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hyww9vEZRHAQ7kNvwFoKezj&_nc_oc=AdnxkZAFkN5uCd334aWCorg9TdPphftYBpBYlWh9R3pFm8Z8U_iLpnZeFFPQVWfU_ao&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=uPRruOrR_qoAgRuJBbToBQ&oh=00_AfiLq-oKQtKJF0UJG9ELAWOoWphQvjKZ12hAgLpGD01rZw&oe=6950FDEE"
"https://www.facebook.com/noeuxenv/posts/pfbid02aJWMoi6EX4Z5B6dgaUawfRVe3NPxkJkkXtzW62CRuKHwW4vNQPCstYA7xfxmKWRAl","Ville de Verquin, Mairie de Beuvry, Sains-en-Gohelle, Liévin, ma ville","NO","11","",""
"https://www.facebook.com/noeuxenv/posts/pfbid036G9bcMgKohFyctMTGhqDQ7ypfKobMWqYzqCQBo2c7v3ypeMa3RZ6PKZ8EfP1cszEl","","NO","9","3",""
"https://www.facebook.com/noeuxenv/posts/pfbid027bgxJi5aDjqpkpsuXnCk3Dv7BXsn5LTjujd9jJpaqAEQ4Q5PjvzgraYaW2XBS3Mdl","📣Atelier Halloween Gratuit animé par Nœux Environnement 👍
Rendez-vous au lieu habituel rue Blacha
⏳De 10h à 12h
Le flyer sera distribué à partir de ce jour dans les rues : 
Blacha, Ampère, Centrale, Desuert et Lens !

Belle journée à tous","YES","5","","https://scontent-dfw5-3.xx.fbcdn.net/v/t1.6435-9/44511777_2376767179217435_6128936194160984064_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=vqbYWepQVBoQ7kNvwGnI9Jb&_nc_oc=AdlGSxFMfxscMHlVDySgpfCkyVfhLCkzmQh_hX7Eh6FOgnvLTV9RTnfJZ9sFIbSa1Lw&_nc_zt=23&_nc_ht=scontent-dfw5-3.xx&_nc_gid=l4vevWKvoZmtsyCrS_TlaA&oh=00_AfgzRitQQs18bzFjRDNup44cGqHMKHcxStJpDPaeG8shUA&oe=69511564"
